year,drug,intent,nature,sex,jurisdiction,age_group,n,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2012,Methadone,Accidental,Underlying,All,AUS,Allages,151,22742475,0.663955879911927,0.5622793271018042,0.7787051907236893,6.6395587991192695,5.6227932710180415,7.787051907236893
2013,Methadone,Accidental,Underlying,All,AUS,Allages,154,23145901,0.6653445895236483,0.5644111027228627,0.779119694278778,6.653445895236483,5.644111027228627,7.7911969427877805
2014,Methadone,Accidental,Underlying,All,AUS,Allages,164,23504138,0.697749477134622,0.595045699248654,0.8130890048289972,6.97749477134622,5.95045699248654,8.130890048289972
2015,Methadone,Accidental,Underlying,All,AUS,Allages,186,23850784,0.7798485785624489,0.6717978148706822,0.9003323790135233,7.798485785624489,6.717978148706822,9.003323790135232
2016,Methadone,Accidental,Underlying,All,AUS,Allages,192,24210809,0.7930342187243722,0.6848228033429369,0.9134892323433178,7.930342187243722,6.848228033429368,9.134892323433178
1997,Methadone,All,Underlying,All,AUS,Allages,118,18423037,0.640502431819466,0.5301607918927368,0.7670369662729197,6.40502431819466,5.301607918927368,7.670369662729197
1998,Methadone,All,Underlying,All,AUS,Allages,108,18607584,0.5804085044033658,0.4761203825320788,0.7007504187440774,5.804085044033657,4.761203825320788,7.007504187440774
1999,Methadone,All,Underlying,All,AUS,Allages,131,18812264,0.6963542506101339,0.5822202985438847,0.8263224611939656,6.963542506101339,5.822202985438847,8.263224611939656
2e3,Methadone,All,Underlying,All,AUS,Allages,118,19028802,0.6201126061430456,0.5132835942582823,0.742619026148559,6.201126061430457,5.1328359425828225,7.426190261485591
2001,Methadone,All,Underlying,All,AUS,Allages,104,19274701,0.5395673842100066,0.4408654949018786,0.6537762061139017,5.3956738421000665,4.408654949018786,6.537762061139017
2002,Methadone,All,Underlying,All,AUS,Allages,103,19495210,0.5283349089340407,0.43124394567269986,0.6407597370246321,5.2833490893404065,4.312439456726999,6.407597370246321
2003,Methadone,All,Underlying,All,AUS,Allages,69,19720737,0.3498855037719939,0.27223177049481145,0.442802498149896,3.498855037719939,2.7223177049481144,4.42802498149896
2004,Methadone,All,Underlying,All,AUS,Allages,87,19932722,0.43646823549738967,0.34959316419744296,0.5383819197031224,4.364682354973897,3.4959316419744297,5.383819197031224
2005,Methadone,All,Underlying,All,AUS,Allages,103,20176844,0.5104861791070993,0.41667523831367653,0.6191129610180847,5.104861791070992,4.166752383136766,6.191129610180846
2006,Methadone,All,Underlying,All,AUS,Allages,99,20450966,0.48408471267323017,0.39344016142856636,0.5893557917731571,4.840847126732301,3.9344016142856635,5.893557917731571
2007,Methadone,All,Underlying,All,AUS,Allages,126,20827622,0.6049658477573676,0.5039527063189626,0.72028891533986406,6.049658477573676,5.039527063189626,7.20288915339864
2008,Methadone,All,Underlying,All,AUS,Allages,141,21249199,0.6635544238632243,0.5585520977682502,0.7825609253582132,6.635544238632242,5.585520977682502,7.825609253582132
2009,Methadone,All,Underlying,All,AUS,Allages,154,21691653,0.7099505049246363,0.6022502529855244,0.8313533003191073,7.099505049246363,6.0225025298552435,8.313533003191072
2010,Methadone,All,Underlying,All,AUS,Allages,172,22031750,0.7806915020368332,0.6683770141122621,0.906478155695289,7.806915020368333,6.683770141122621,9.064781556952891
2011,Methadone,All,Underlying,All,AUS,Allages,184,22340024,0.8236338510647975,0.7089214084178894,0.9516218400289735,8.236338510647975,7.089214084178894,9.516218400289736
2012,Methadone,All,Underlying,All,AUS,Allages,187,22742475,0.8222499969770221,0.7086179202338969,0.9489201775272422,8.22249996977022,7.086179202338969,9.489201775272422
2013,Methadone,All,Underlying,All,AUS,Allages,175,23145901,0.7560733971859639,0.6482004533208031,0.8767672451481974,7.560733971859639,6.482004533208031,8.767672451481975
2014,Methadone,All,Underlying,All,AUS,Allages,191,23504138,0.812622866662883,0.7014594132239025,0.9363987890481151,8.12622866662883,7.014594132239025,9.363987890481152
2015,Methadone,All,Underlying,All,AUS,Allages,209,23850784,0.8762814673094185,0.7615004772063181,1.0034786963760574,8.762814673094185,7.61500477206318,10.034786963760574
2016,Methadone,All,Underlying,All,AUS,Allages,207,24210809,0.8549900170622139,0.7424774047022533,0.9797355378526689,8.54990017062214,7.424774047022533,9.797355378526689
1997,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,37,18423037,0.20083550828237492,0.1414067271203877,0.27682529690873153,2.008355082823749,1.414067271203877,2.768252969087315
1998,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,29,18607584,0.15585043173794083,0.10437564111951933,0.22382710268460537,1.5585043173794082,1.0437564111951934,2.2382710268460535
1999,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,45,18812264,0.23920565860653453,0.17447823722509292,0.32007599127502084,2.3920565860653453,1.7447823722509292,3.2007599127502084
2e3,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,30,19028802,0.15765574732450316,0.10636961612571166,0.2250633055113816,1.5765574732450316,1.0636961612571167,2.250633055113816
2001,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,14,19274701,0.07263407095134705,0.03970974074283199,0.12186760361905723,0.7263407095134705,0.3970974074283199,1.2186760361905722
2002,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,7,19495210,0.03590625594697364,0.014436148845912813,0.07398061108664397,0.3590625594697364,0.14436148845912813,0.7398061108664398
2003,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,14,19720737,0.07099126163489732,0.03881160118942839,0.11911124930796683,0.7099126163489732,0.3881160118942839,1.1911124930796684
2004,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,6,19932722,0.030101257620509633,0.011046615213181572,0.0655177878175573,0.3010125762050963,0.11046615213181572,0.6551778781755729
2005,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,16,20176844,0.07929882393896687,0.04532610905679932,0.1287763232236782,0.7929882393896687,0.4532610905679932,1.2877632322367822
2006,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,12,20450966,0.05867693486948245,0.03031936717153598,0.1024966718562222,0.5867693486948246,0.3031936717153598,1.024966718562222
2007,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,6,20827622,0.028807897512255598,0.010571975527754393,0.0627026863951322,0.288078975122556,0.10571975527754393,0.627026863951322
2008,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,16,21249199,0.07529695589937295,0.04303869673233457,0.12227754018293736,0.7529695589937295,0.4303869673233457,1.2227754018293737
2009,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,17,21691653,0.07837115963453777,0.04565408222193822,0.1254798187131844,0.7837115963453777,0.45654082221938225,1.2547981871318439
2010,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,38,22031750,0.17247835510116083,0.12205592336074123,0.23674001889885532,1.7247835510116083,1.2205592336074123,2.367400188988553
2011,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,56,22340024,0.2506711720631992,0.1893543410225745,0.3255174624828993,2.5067117206319924,1.8935434102257451,3.2551746248289932
2012,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,83,22742475,0.3649558810111916,0.29068531885757304,0.4524176708405214,3.649558810111916,2.9068531885757305,4.524176708405214
2013,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,124,23145901,0.5357320071489116,0.4455941652636922,0.63874944471322,5.357320071489116,4.455941652636922,6.3874944471322
2014,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,155,23504138,0.6594583472918684,0.5597276187286504,0.7718339111493162,6.594583472918684,5.597276187286504,7.718339111493162
2015,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,190,23850784,0.7966195157358349,0.6873695307005633,0.9182994125002648,7.966195157358349,6.873695307005633,9.182994125002647
2016,Other synthetic narcotics,Accidental,Underlying,All,AUS,Allages,184,24210809,0.7599911262775234,0.6541425888812494,0.8780893998697619,7.599911262775234,6.541425888812494,8.780893998697618
1997,Other synthetic narcotics,All,Underlying,All,AUS,Allages,55,18423037,0.2985392690683952,0.22490071741336376,0.388590058346882,2.985392690683952,2.2490071741336375,3.88590058346882
1998,Other synthetic narcotics,All,Underlying,All,AUS,Allages,44,18607584,0.23646272401618607,0.171814166587707,0.3174401699772171,2.3646272401618607,1.71814166587707,3.174401699772171
1999,Other synthetic narcotics,All,Underlying,All,AUS,Allages,68,18812264,0.36146632856098554,0.2806926431385168,0.4582447020652636,3.6146632856098555,2.806926431385168,4.582447020652635
2e3,Other synthetic narcotics,All,Underlying,All,AUS,Allages,42,19028802,0.2207180462543044,0.15907414935085,0.2983466801315762,2.207180462543044,1.5907414935085002,2.983466801315762
2001,Other synthetic narcotics,All,Underlying,All,AUS,Allages,27,19274701,0.14007999397759788,0.09231359786395633,0.20380914389382027,1.4007999397759787,0.9231359786395633,2.0380914389382028
2002,Other synthetic narcotics,All,Underlying,All,AUS,Allages,19,19495210,0.09745983757035702,0.058677332241606435,0.15219561481225916,0.9745983757035702,0.5867733224160644,1.5219561481225916
2003,Other synthetic narcotics,All,Underlying,All,AUS,Allages,21,19720737,0.10648689245234597,0.06591719388749337,0.16277652359634645,1.0648689245234597,0.6591719388749337,1.6277652359634645
2004,Other synthetic narcotics,All,Underlying,All,AUS,Allages,11,19932722,0.05518563897093432,0.027548432542553035,0.09874221169238773,0.5518563897093433,0.27548432542553036,0.9874221169238773
2005,Other synthetic narcotics,All,Underlying,All,AUS,Allages,23,20176844,0.11399205941226487,0.07226124149215803,0.17104413201623725,1.1399205941226487,0.7226124149215802,1.7104413201623725
2006,Other synthetic narcotics,All,Underlying,All,AUS,Allages,19,20450966,0.09290514687668054,0.05593510420436317,0.14508290081965333,0.9290514687668054,0.5593510420436317,1.4508290081965334
2007,Other synthetic narcotics,All,Underlying,All,AUS,Allages,17,20827622,0.0816223762847242,0.04754803546903976,0.1306853315289332,0.816223762847242,0.4754803546903976,1.3068533152893318
2008,Other synthetic narcotics,All,Underlying,All,AUS,Allages,31,21249199,0.1458878520550351,0.09912370630538228,0.2070761043959106,1.458878520550351,0.9912370630538228,2.0707610439591058
2009,Other synthetic narcotics,All,Underlying,All,AUS,Allages,31,21691653,0.1429121146276865,0.09710183732427505,0.2028522838002931,1.429121146276865,0.9710183732427504,2.028522838002931
2010,Other synthetic narcotics,All,Underlying,All,AUS,Allages,57,22031750,0.25871753265174124,0.1959501447938081,0.3351986374048656,2.5871753265174124,1.959501447938081,3.351986374048656
2011,Other synthetic narcotics,All,Underlying,All,AUS,Allages,74,22340024,0.33124404879779895,0.2600979083430466,0.4158465726674958,3.3124404879779896,2.600979083430466,4.158465726674958
2012,Other synthetic narcotics,All,Underlying,All,AUS,Allages,123,22742475,0.5408382333057418,0.44948944802700286,0.6452966057642353,5.408382333057418,4.494894480270029,6.452966057642353
2013,Other synthetic narcotics,All,Underlying,All,AUS,Allages,172,23145901,0.7431121389484903,0.6362040207753342,0.8628439267384616,7.431121389484902,6.362040207753342,8.628439267384616
2014,Other synthetic narcotics,All,Underlying,All,AUS,Allages,203,23504138,0.8636777064532212,0.7489475978579815,0.9910112550155648,8.636777064532211,7.489475978579815,9.910112550155647
2015,Other synthetic narcotics,All,Underlying,All,AUS,Allages,255,23850784,1.0691472448033574,0.9419377290157253,1.2087467301119148,10.691472448033574,9.419377290157252,12.087467301119148
2016,Other synthetic narcotics,All,Underlying,All,AUS,Allages,230,24210809,0.9499889078469043,0.8311736277588141,1.0810230759929653,9.499889078469042,8.31173627758814,10.810230759929652
1997,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,112,18423037,0.6079345115574593,0.5005713959764071,0.7315033067106427,6.079345115574593,5.005713959764071,7.315033067106427
1998,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,186,18607584,0.9995924242502412,0.86109537778535,1.1540258584917675,9.995924242502412,8.6109537778535,11.540258584917675
1999,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,141,18812264,0.7495110636338083,0.6309067679118794,0.8839336314098515,7.495110636338083,6.309067679118794,8.8393363140985155
2e3,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,93,19028802,0.48873281670595975,0.39447037008665115,0.5987305894212778,4.887328167059597,3.9447037008665116,5.987305894212778
2001,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,74,19274701,0.38392294645712016,0.3014621868704194,0.4819801050978483,3.8392294645712015,3.0146218687041944,4.819801050978483
2002,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,59,19495210,0.30263844298163495,0.2303824054556882,0.3903814153397198,3.0263844298163494,2.3038240545568818,3.903814153397198
2003,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,59,19720737,0.2991774597470672,0.22774774465395423,0.3859170005738152,2.9917745974706724,2.2774774465395424,3.8591700057381524
2004,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,62,19932722,0.3110463287452662,0.23847743545481437,0.3987473218811821,3.1104632874526623,2.384774354548144,3.987473218811821
2005,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,47,20176844,0.23294029532071517,0.17115575678677233,0.30976120970644216,2.329402953207152,1.7115575678677233,3.0976120970644216
2006,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,31,20450966,0.151582081746163,0.10299265867933195,0.21515860671097292,1.51582081746163,1.0299265867933196,2.1515860671097293
2007,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,53,20827622,0.2544697613582578,0.19061526551918193,0.3328526378034274,2.544697613582578,1.9061526551918193,3.3285263780342738
2008,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,71,21249199,0.3341302418034675,0.26095848741534383,0.42145994596063874,3.341302418034675,2.6095848741534384,4.214599459606387
2009,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,102,21691653,0.47022695780722656,0.38341381358250604,0.5708234451935,4.702269578072266,3.8341381358250604,5.708234451935001
2010,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,92,22031750,0.41757917550807355,0.33662774126939193,0.5121237909546227,4.175791755080736,3.3662774126939192,5.121237909546227
2011,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,98,22340024,0.4386745511105986,0.35613720319067166,0.5346037758395209,4.386745511105986,3.561372031906717,5.346037758395209
2012,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,70,22742475,0.3077941165154628,0.23994060329408076,0.38887934946095404,3.077941165154628,2.399406032940808,3.8887934946095406
2013,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,33,23145901,0.14257384061221035,0.0981412716623312,0.20022674778526922,1.4257384061221035,0.9814127166233121,2.0022674778526923
2014,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,31,23504138,0.1318916694583737,0.08961398035106086,0.18720964582719343,1.318916694583737,0.8961398035106085,1.8720964582719344
2015,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,14,23850784,0.058698280106851,0.032090910705727935,0.09848571943563138,0.58698280106851,0.3209091070572794,0.9848571943563138
2016,Other and unspecified narcotics,Accidental,Underlying,All,AUS,Allages,9,24210809,0.03717347900270495,0.016998114097010346,0.07056684710081139,0.3717347900270495,0.16998114097010347,0.7056684710081139
1997,Other and unspecified narcotics,All,Underlying,All,AUS,Allages,127,18423037,0.6893543122124761,0.5746836292957195,0.8202008446339715,6.893543122124761,5.746836292957195,8.202008446339715
1998,Other and unspecified narcotics,All,Underlying,All,AUS,Allages,206,18607584,1.1070754806212348,0.9610490482079459,1.2690193233672213,11.07075480621235,9.61049048207946,12.690193233672213
